Sample	1	2	3	4	5	6	7	8	9	12	17	22	27	32	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	240
NTC_1 - illumina_universal_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15325670498084293	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073
NTC_1 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15325670498084293	6.283524904214559	29.118773946360154	29.42528735632184	29.73180076628352	30.49808429118774	32.41379310344828	34.099616858237546	34.406130268199234	34.48275862068966	34.48275862068966	34.48275862068966	34.48275862068966	34.48275862068966	34.48275862068966	34.48275862068966	34.48275862068966	34.48275862068966	34.48275862068966	34.48275862068966	34.48275862068966	34.48275862068966	34.48275862068966	34.48275862068966	34.48275862068966	34.48275862068966	34.48275862068966	34.48275862068966	34.48275862068966	34.48275862068966	34.48275862068966	34.48275862068966	34.48275862068966	34.48275862068966	34.48275862068966	34.48275862068966	34.48275862068966	34.48275862068966	34.48275862068966	34.48275862068966	34.48275862068966	34.48275862068966	34.48275862068966	34.48275862068966
NTC_1 - polyg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07662835249042146	0.996168582375479	27.816091954022987	41.91570881226054	43.44827586206897	44.21455938697319	45.59386973180077	47.89272030651341	49.27203065134099	49.808429118773944	49.808429118773944	49.808429118773944	49.808429118773944	49.808429118773944	49.808429118773944	49.808429118773944	49.808429118773944	49.808429118773944	49.808429118773944	49.808429118773944	49.808429118773944	49.808429118773944	49.808429118773944	49.808429118773944	49.808429118773944	49.808429118773944	49.808429118773944	49.808429118773944	49.808429118773944	49.808429118773944
NTC_2 - illumina_universal_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15325670498084293	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073
NTC_2 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9195402298850575	10.881226053639846	43.29501915708812	43.60153256704981	43.9080459770115	44.67432950191571	46.66666666666667	48.65900383141762	48.65900383141762	48.65900383141762	48.65900383141762	48.65900383141762	48.65900383141762	48.65900383141762	48.65900383141762	48.65900383141762	48.65900383141762	48.65900383141762	48.65900383141762	48.65900383141762	48.65900383141762	48.65900383141762	48.65900383141762	48.65900383141762	48.65900383141762	48.65900383141762	48.65900383141762	48.65900383141762	48.65900383141762	48.65900383141762	48.65900383141762	48.65900383141762	48.65900383141762	48.65900383141762	48.65900383141762	48.65900383141762	48.65900383141762	48.65900383141762	48.65900383141762	48.65900383141762	48.65900383141762	48.65900383141762	48.65900383141762	48.65900383141762
NTC_2 - polya	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15325670498084293	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.3831417624521073	0.6130268199233717	0.7662835249042146	0.7662835249042146	0.7662835249042146	0.7662835249042146
NTC_2 - polyg	0.7662835249042146	1.1494252873563218	1.1494252873563218	1.1494252873563218	1.1494252873563218	1.1494252873563218	1.1494252873563218	1.1494252873563218	1.1494252873563218	1.1494252873563218	1.1494252873563218	1.1494252873563218	1.1494252873563218	1.1494252873563218	1.1494252873563218	1.1494252873563218	1.1494252873563218	1.1494252873563218	1.1494252873563218	1.1494252873563218	1.1494252873563218	1.1494252873563218	1.1494252873563218	1.1494252873563218	1.1494252873563218	1.1494252873563218	1.1494252873563218	1.1494252873563218	1.5325670498084292	30.268199233716473	39.23371647509579	40.91954022988506	43.065134099616856	44.44444444444445	47.35632183908046	48.42911877394636	49.19540229885057	49.42528735632184	49.808429118773944	49.808429118773944	49.808429118773944	49.808429118773944	49.808429118773944	49.808429118773944	49.808429118773944	49.808429118773944	49.808429118773944	49.808429118773944	50.11494252873563	50.191570881226056	50.498084291187745	50.57471264367816	50.57471264367816	50.57471264367816	50.57471264367816	50.57471264367816
PAC_1 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005073180630596352	0.003043908378357811	0.009723596208643008	0.009723596208643008	0.009723596208643008	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.011160997387311975	0.011414656418841793	0.011414656418841793	0.011583762439861672	0.011837421471391489	0.016234178017908326	0.027902493468279936	55.434898409557874	91.44839307003525	91.45050689529799	91.4519442964767	91.4521134024977
PAC_2 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005073180630596352	0.003043908378357811	0.009723596208643008	0.009723596208643008	0.009723596208643008	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.010146361261192704	0.011160997387311975	0.011414656418841793	0.011414656418841793	0.011583762439861672	0.011837421471391489	0.016234178017908326	0.028578917552359452	56.89555166611708	93.85688557441088	93.85899939967364	93.8604368008523	93.86060590687332
